"TIME","GEO","ICCS","UNIT","Value","Flag and Footnotes"
"2017","Iceland","Kidnapping","Per hundred thousand inhabitants",":",""
"2017","Iceland","Sexual violence","Per hundred thousand inhabitants","140.68",""
"2017","Iceland","Rape","Per hundred thousand inhabitants","62.95",""
"2017","Iceland","Sexual assault","Per hundred thousand inhabitants","20.39",""
"2017","Iceland","Robbery","Per hundred thousand inhabitants","14.48",""
"2017","Iceland","Burglary","Per hundred thousand inhabitants","313.29",""
"2017","Iceland","Burglary of private residential premises","Per hundred thousand inhabitants","113.20",""
"2017","Iceland","Theft","Per hundred thousand inhabitants","1,129.60",""
"2017","Iceland","Theft of a motorized land vehicle","Per hundred thousand inhabitants","137.73",""
"2017","Iceland","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","641.05",""
"2017","Liechtenstein","Intentional homicide","Per hundred thousand inhabitants",":",""
"2017","Liechtenstein","Attempted intentional homicide","Per hundred thousand inhabitants",":",""
"2017","Liechtenstein","Assault","Per hundred thousand inhabitants",":",""
"2017","Liechtenstein","Kidnapping","Per hundred thousand inhabitants",":",""
"2017","Liechtenstein","Sexual violence","Per hundred thousand inhabitants",":",""
"2017","Liechtenstein","Rape","Per hundred thousand inhabitants",":",""
"2017","Liechtenstein","Sexual assault","Per hundred thousand inhabitants",":",""
"2017","Liechtenstein","Robbery","Per hundred thousand inhabitants",":",""
"2017","Liechtenstein","Burglary","Per hundred thousand inhabitants",":",""
"2017","Liechtenstein","Burglary of private residential premises","Per hundred thousand inhabitants",":",""
"2017","Liechtenstein","Theft","Per hundred thousand inhabitants",":",""
"2017","Liechtenstein","Theft of a motorized land vehicle","Per hundred thousand inhabitants",":",""
"2017","Liechtenstein","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants",":",""
"2017","Norway","Intentional homicide","Per hundred thousand inhabitants","0.53",""
"2017","Norway","Attempted intentional homicide","Per hundred thousand inhabitants","0.93",""
"2017","Norway","Assault","Per hundred thousand inhabitants","40.16",""
"2017","Norway","Kidnapping","Per hundred thousand inhabitants",":",""
"2017","Norway","Sexual violence","Per hundred thousand inhabitants","107.16",""
"2017","Norway","Rape","Per hundred thousand inhabitants","43.89",""
"2017","Norway","Sexual assault","Per hundred thousand inhabitants","55.09",""
"2017","Norway","Robbery","Per hundred thousand inhabitants","14.85",""
"2017","Norway","Burglary","Per hundred thousand inhabitants",":",""
"2017","Norway","Burglary of private residential premises","Per hundred thousand inhabitants",":",""
"2017","Norway","Theft","Per hundred thousand inhabitants","1,791.05",""
"2017","Norway","Theft of a motorized land vehicle","Per hundred thousand inhabitants","77.15",""
"2017","Norway","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","638.70",""
"2017","Switzerland","Intentional homicide","Per hundred thousand inhabitants","0.53",""
"2017","Switzerland","Attempted intentional homicide","Per hundred thousand inhabitants","2.27",""
"2017","Switzerland","Assault","Per hundred thousand inhabitants","6.96",""
"2017","Switzerland","Kidnapping","Per hundred thousand inhabitants","0.04",""
"2017","Switzerland","Sexual violence","Per hundred thousand inhabitants","30.82",""
"2017","Switzerland","Rape","Per hundred thousand inhabitants","7.35",""
"2017","Switzerland","Sexual assault","Per hundred thousand inhabitants","23.47",""
"2017","Switzerland","Robbery","Per hundred thousand inhabitants","20.74",""
"2017","Switzerland","Burglary","Per hundred thousand inhabitants","491.13",""
"2017","Switzerland","Burglary of private residential premises","Per hundred thousand inhabitants","286.01",""
"2017","Switzerland","Theft","Per hundred thousand inhabitants","1,647.57",""
"2017","Switzerland","Theft of a motorized land vehicle","Per hundred thousand inhabitants","78.77",""
"2017","Switzerland","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","951.05",""
"2017","Montenegro","Intentional homicide","Per hundred thousand inhabitants","1.77",""
"2017","Montenegro","Attempted intentional homicide","Per hundred thousand inhabitants","8.19",""
"2017","Montenegro","Assault","Per hundred thousand inhabitants","23.62",""
"2017","Montenegro","Kidnapping","Per hundred thousand inhabitants","0.00",""
"2017","Montenegro","Sexual violence","Per hundred thousand inhabitants","3.70",""
"2017","Montenegro","Rape","Per hundred thousand inhabitants","1.61",""
"2017","Montenegro","Sexual assault","Per hundred thousand inhabitants","1.12",""
"2017","Montenegro","Robbery","Per hundred thousand inhabitants","18.96",""
"2017","Montenegro","Burglary","Per hundred thousand inhabitants","145.09",""
"2017","Montenegro","Burglary of private residential premises","Per hundred thousand inhabitants",":",""
"2017","Montenegro","Theft","Per hundred thousand inhabitants","80.82",""
"2017","Montenegro","Theft of a motorized land vehicle","Per hundred thousand inhabitants","4.98",""
"2017","Montenegro","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","37.12",""
"2017","North Macedonia","Intentional homicide","Per hundred thousand inhabitants","1.21",""
"2017","North Macedonia","Attempted intentional homicide","Per hundred thousand inhabitants","2.70",""
"2017","North Macedonia","Assault","Per hundred thousand inhabitants","7.14",""
"2017","North Macedonia","Kidnapping","Per hundred thousand inhabitants","0.34",""
"2017","North Macedonia","Sexual violence","Per hundred thousand inhabitants","4.92",""
"2017","North Macedonia","Rape","Per hundred thousand inhabitants","1.69",""
"2017","North Macedonia","Sexual assault","Per hundred thousand inhabitants",":",""
"2017","North Macedonia","Robbery","Per hundred thousand inhabitants","20.11",""
"2017","North Macedonia","Burglary","Per hundred thousand inhabitants",":",""
"2017","North Macedonia","Burglary of private residential premises","Per hundred thousand inhabitants",":",""
"2017","North Macedonia","Theft","Per hundred thousand inhabitants",":",""
"2017","North Macedonia","Theft of a motorized land vehicle","Per hundred thousand inhabitants",":",""
"2017","North Macedonia","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants",":",""
"2017","Albania","Intentional homicide","Per hundred thousand inhabitants","1.81",""
"2017","Albania","Attempted intentional homicide","Per hundred thousand inhabitants","4.48",""
"2017","Albania","Assault","Per hundred thousand inhabitants","4.35",""
"2017","Albania","Kidnapping","Per hundred thousand inhabitants","0.07",""
"2017","Albania","Sexual violence","Per hundred thousand inhabitants","3.93",""
"2017","Albania","Rape","Per hundred thousand inhabitants","1.49",""
"2017","Albania","Sexual assault","Per hundred thousand inhabitants","2.43",""
"2017","Albania","Robbery","Per hundred thousand inhabitants","6.40",""
"2017","Albania","Burglary","Per hundred thousand inhabitants",":",""
"2017","Albania","Burglary of private residential premises","Per hundred thousand inhabitants","39.80",""
"2017","Albania","Theft","Per hundred thousand inhabitants","176.98",""
"2017","Albania","Theft of a motorized land vehicle","Per hundred thousand inhabitants","11.44",""
"2017","Albania","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","72.55",""
"2017","Serbia","Intentional homicide","Per hundred thousand inhabitants","1.12",""
"2017","Serbia","Attempted intentional homicide","Per hundred thousand inhabitants","1.58",""
"2017","Serbia","Assault","Per hundred thousand inhabitants","18.24",""
"2017","Serbia","Kidnapping","Per hundred thousand inhabitants","0.17",""
"2017","Serbia","Sexual violence","Per hundred thousand inhabitants","4.45",""
"2017","Serbia","Rape","Per hundred thousand inhabitants","1.58",""
"2017","Serbia","Sexual assault","Per hundred thousand inhabitants","2.87",""
"2017","Serbia","Robbery","Per hundred thousand inhabitants","25.98",""
"2017","Serbia","Burglary","Per hundred thousand inhabitants","239.01",""
"2017","Serbia","Burglary of private residential premises","Per hundred thousand inhabitants","63.82",""
"2017","Serbia","Theft","Per hundred thousand inhabitants","295.00",""
"2017","Serbia","Theft of a motorized land vehicle","Per hundred thousand inhabitants","22.31",""
"2017","Serbia","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","119.41",""
"2017","Turkey","Intentional homicide","Per hundred thousand inhabitants",":",""
"2017","Turkey","Attempted intentional homicide","Per hundred thousand inhabitants",":",""
"2017","Turkey","Assault","Per hundred thousand inhabitants",":",""
"2017","Turkey","Kidnapping","Per hundred thousand inhabitants",":",""
"2017","Turkey","Sexual violence","Per hundred thousand inhabitants",":",""
"2017","Turkey","Rape","Per hundred thousand inhabitants",":",""
"2017","Turkey","Sexual assault","Per hundred thousand inhabitants",":",""
"2017","Turkey","Robbery","Per hundred thousand inhabitants",":",""
"2017","Turkey","Burglary","Per hundred thousand inhabitants",":",""
"2017","Turkey","Burglary of private residential premises","Per hundred thousand inhabitants",":",""
"2017","Turkey","Theft","Per hundred thousand inhabitants",":",""
"2017","Turkey","Theft of a motorized land vehicle","Per hundred thousand inhabitants",":",""
"2017","Turkey","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants",":",""
"2017","Bosnia and Herzegovina","Intentional homicide","Per hundred thousand inhabitants",":",""
"2017","Bosnia and Herzegovina","Attempted intentional homicide","Per hundred thousand inhabitants",":",""
"2017","Bosnia and Herzegovina","Assault","Per hundred thousand inhabitants",":",""
"2017","Bosnia and Herzegovina","Kidnapping","Per hundred thousand inhabitants",":",""
"2017","Bosnia and Herzegovina","Sexual violence","Per hundred thousand inhabitants",":",""
"2017","Bosnia and Herzegovina","Rape","Per hundred thousand inhabitants",":",""
"2017","Bosnia and Herzegovina","Sexual assault","Per hundred thousand inhabitants",":",""
"2017","Bosnia and Herzegovina","Robbery","Per hundred thousand inhabitants",":",""
"2017","Bosnia and Herzegovina","Burglary","Per hundred thousand inhabitants",":",""
"2017","Bosnia and Herzegovina","Burglary of private residential premises","Per hundred thousand inhabitants",":",""
"2017","Bosnia and Herzegovina","Theft","Per hundred thousand inhabitants",":",""
"2017","Bosnia and Herzegovina","Theft of a motorized land vehicle","Per hundred thousand inhabitants",":",""
"2017","Bosnia and Herzegovina","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants",":",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Intentional homicide","Per hundred thousand inhabitants","1.85",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Attempted intentional homicide","Per hundred thousand inhabitants","7.51",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Assault","Per hundred thousand inhabitants","18.56",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Kidnapping","Per hundred thousand inhabitants","0.90",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Sexual violence","Per hundred thousand inhabitants","5.10",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Rape","Per hundred thousand inhabitants","1.63",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Sexual assault","Per hundred thousand inhabitants","2.80",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Robbery","Per hundred thousand inhabitants","17.21",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Burglary","Per hundred thousand inhabitants","320.60",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Burglary of private residential premises","Per hundred thousand inhabitants",":",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Theft","Per hundred thousand inhabitants","336.69",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Theft of a motorized land vehicle","Per hundred thousand inhabitants","13.12",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","74.46",""
